idtweet,tweet
1368048435212001285,"@LeonardoCurzio Y si pudieras checar como han subido los precios de:
Ivermectina; Azitromicina; Colchicina y Xarelto.
Que son las que recetan para el COVID."
1367858148942430208,"Recovery nos ha enseñado que usar y que no usar en #COVIDー19 
✅Dexametasona 
✅Tocilizumab 
✖️Cloroquina
✖️Lopinavir/ritonavir
✖️Colchicina
✖️Azitromicina
✖️Plasma convaleciente

https://t.co/IVASB5pLQY"
1367587675436244993,"@jljcolorado @mariaitapia @nikomer75 @DrRomainBrunel @SergioCoscolin @AnaKAmaya79 @crololucifer @davidbautistaqf @guty2370 @vcalvot @FGarridoB @andresvecino @linseymarr @Co2Covid @aireamos @PabloFuente @EstherCuadrado3 @nyrojasr @danielbernalb @Don_Milton @nature Esa teoría que los RCTs no son éticos en enfermedad mortal es una falacia, un exabrupto. Lo hemos oído infinidad de veces en esta pandemia. No existiría el RECOVERY Trial, no hubiéramos resuelto la duda con hidroxicloroquina, azitromicina, lopinavir-ritonavir, plasma..."
1362201310620188676,"II. Medicamentos para #covid (Cloroquina - Hidroxicloroquina - Azitromicina - Lopinavir + Ritonavir) en este item cambios significativos desde la medicina basada en la evidencia, pertinencia y racionalidad técnica."
1361008936770564107,@doctormacias @mariocampos Porque no ceees en la Homeopatia quieres que todos sigan con invermectina dexametasona azitromicina Lozartan aspirina xarelto y paracetamol ? Abre tu mente
1360419184212017152,Fighting Stigma : Identifican segundo fármaco que reduce riesgo de muerte por Covid-19: ... se han probado diferentes fármacos como la hidroxicloroquina y la combinación de medicamentos contra el VIH: lopinavir / ritonavir y azitromicina. https://t.co/K87rjkFXxB
1360026387923558405,"@arivaden Solo lo que me recetaron. Azitromicina, Prednisona, Xarelto y nebulizaciones con Dexametasona Fosfato, Atrovent y suero fisiológico. Repito, todo recetado."
1359978623285878787,"-Tocilizumab si inflamación (prot.C reactiva) y en VM.
""Los fcos. funcionan donde tienen que funcionar"" Dr.S.Moreno.

2.Ttos. contraindicados: Cloroquina, Lopinavir/ritonavir, Azitromicina, IFN.

3.Ttos. q necesitan + datos: Baricitinib, plasma conv., Ivermectin, Colchicina."
1359286177854021635,"-#CLOROQUINA ó #HIDROXICLOROQUINA 🚫: Recomienda en contra de su uso, con o sin #AZITROMICINA en todos los cuadros de COVID, excepto en estudios clínicos.

-#LOPINAVIR / #RITONAVIR: En los estudios la mejoría de los pacientes no es tan considerable como para recomendarlo."
1357821387499577346,"Dice el @DrGiammattei que consume Ivermectina para prevenir el Covid-19.

La Asoc Mexicana de Infectología desaconsejó el uso de Ivermectina, Hidroxicloroquina, Azitromicina y Lopinavir-ritonavir, en pacientes con una enfermedad leve.

¡NO SE AUTOMEDIQUE!

https://t.co/aNBnUoLq8B"
1371086163449147395,"Azitromicina
Colimicina
Tobramicina
Enzimas pancreáticas
Simbicort, antiguo Ventolin
Eklira, bromuro de aclidinio
Suero hipertónico
Pulmozine
Vitamina a+e
Allopurinol para ácido úrico
Omeprazol
Paracetamol 1g si dolor
Cada día...
Pero... Ay no que me da trombosis la vacuna..."
1361702193372528641,"Día 17 con Covid, me siento mejor que antes de enfermarme, ya oxigeno en 95 nunca antes, al parecer por ser asmático y por estar medicado me ayudó mucho , tomé Prednisona, Azitromicina, Symbicort, Invermectina, Dunvar, dexametasona, Ventolin, Vitaminas, falta 1semana más."
1376335226264256515,@ReyesGPedroR @AngelinaLuniel le recomiendo tomen té Malojillo con Limónraíces de jengibre y Vitaminas C y Multivitaminico ibuprofeno antialergicos y Azitromicina con Ácido Clavulanico si hay problemas para respirar Nebulizaciones con salbutamol!!! Q consulten todo con un internista o neumonologo de confianza
1375302115992739840,"Ivermectina dolex multisintomas ibuprofeno azitromicina 
Bromuro de ipratropio salbutamol prednisolona dexametasona un día uno me dijo doxiciclina 😒😒😒😒 https://t.co/ee4AsQUszE"
1374129215554125829,"@MisiaFernanda @PauDiFontana8 Me atacó el sistema respiratorio (neumonía) para ello me recetaron un antibiótico Azitromicina y paracetamol 
También Salbutamol e Ipratropio Bromuro para las inhalaciones, además jarabe para la tos.
Asi también me afectó muy fuerte el sistema digestivo (hasta hoy) Enterol S https://t.co/tbRv9mtdHi"
1374120208059760641,"@pichychi @privero7 Me atacó el sistema respiratorio (neumonía) para ello me recetaron un antibiótico Azitromicina y paracetamol 
También Salbutamol e Ipratropio Bromuro para las inhalaciones, además jarabe para la tos seca.
También me afectó muy fuerte el sistema digestivo (hasta hoy) Enterol S https://t.co/JgPPuwG1Mk"
1374046228527390724,"@Beiioso La próxima vez que los vea no les voy a llevar regalos de figuras o cosas geek, por como van las cosas les voy a llevar loratadina, azitromicina, aerosol de salbutamol, omeprazol y medicamentos para la colitis

🤭"
1373053801528225797,"@LucyPN Hola tome, cuando túve un infección, la dra su diagnóstico covid leve,  me mandó Azitromicina, ivermectina, tiocolfene, salbutamol, budesonida, y con eso mejore pero esa infección me duró un mes o más, no me hice pruebade covid, solo placa de torax 😞🤦🏻‍♀️"
1372636406426836993,@anaisparrilla Salbutamol+ atamel+ cortynase +azitromicina+ paracetamol+ ibuprofeno (todo junto) en unos 5 días todo estará normal. Yo pasé por eso
1367298389931655174,"@Cabronabb Compra un nebulizador, salbutamol y agua salina. 

Un cm de agua salina y 3 ml de salbutamol cada hora u descansa otra hora.

Azitromicina 2 pastillas cada 12 horas.

Covid-19 causa neumonía, esto es para combatir la neumonía."
1365766659072548868,"@Gab_Muffin Si tome 4 pastillas en 2 semanas y después la Azitromicina, paracetamol,loratadina, ácido acetilsalicilico, salbutamol, vitaminas y de pasadita lo mío Metformina y Gliblenclamida. Un buen cóctel jejejeejej.  Y eso que fue Leve :)"
1361898179743121411,"@amadeuselgrande @Vladi_VillegasP Porfavor me puede decir Donde lo estan dando gratis porfavor.. cual tratamiento el de azitromicina de 500 mg prednisona de 20 mg, albuterol, salbutamol, codecor, acetaminofen,  ibuprofeno,  vit c, vit d,¿ ese tratamiento¿"
1361576675402801153,"Ahora imagínense lo que yo siento cuando veo la gente como si nada amuñuñada, amigos lo que están gastando en curda en tratar de pasarla bien etc etc lo van a gastar en azitromicina, dexametasona, salbutamol, ibuprofeno, loratadina, y rogar que no se compliquen."
1361501732073791489,"@GinoFT @pandemonium_93 @ArrecheC @martinhidalgo @claudiacisneros @mayte_ciriaco Muy bien. Le diré que llame a su dr. Y solicite un jarabe para la tos.  Se que tiene antecedentes de bronquitis, ha usado inhaladores duoventimax, seretide, salbutamol, entre otros, prednisona, azitromicina.  Recuerdo que le daba la tos por 4 a 6 meses. De todos motos gracias."
1360188555004440579,"@bebi_39478 Gracias 😉. Tomé jarabes (primeros días Ambroxol, al final Dextrometorfano), prednisona, acetaminofén, Isoprinosine, VitC, Loratadina, Azitromicina (tb tenía contemplada Levofloxacina por si había complicación x neumonía, pero no fue necesario), inhaladores Beclate + Salbutamol."
1359697356015419397,"@AnSunshine_ Lo primero que tienes q abandonar es el MIEDO eso te ayuda, lo segundo es tomar vitaminas C y multivitaminicos, antialergico parejo enjuague bucal Te de limon con cualquier monte , si te sientes trancada Azitromicina con acido clavulanico y nebulizaciones con salbutamol y tosa!!"
1359599472624480265,"@carlaangola Carla No te dejes doblegar por el Virus , activate con Cemtrun Vitamina C Dexametasona y sopa de patas de pollo !!! Si ya tienes el pecho trancado Azitromicina con acido Clavulanico y Nebulizate con salbutamol,  receta Criolla Usted una Guerrera de Bolivar."
1359490888406364164,"Oye en MiFarma ofrecen a la venta un “KIT COVID” que incluye paracetamol, Ivermectina, salbutamol, acetilsisteina, azitromicina y no sé qué más. Eso es algo lícito??? 🧐 La que atiende en MiFarma le acaba de ofrecer uno a un tipo y le recetó 2 gotas de Ivermectina por KG. 🤦🏻‍♂️"
1359263793956741121,@LocatelVzla Ferrofolico precio salbutamol ácido fólico Azitromicina pediátrico y adultos
1356383991587352582,"Mi familia y yo queremos brindar nuestro apoyo a quién necesite, ponemos a disposición tanque de oxigeno y concentrador, también medicina (ampolletas de dexametasona, azitromicina, colchicina, salbutamol, moxifloxacino, seretide).Sí conocen a alguien que lo ocupe. Contáctenme"
1355914881241931778,"Paciente con sospecha de Covid, prueba rápida negativa pendiente resultado de PCR, levofloxacino, bromexina, omeprazol, azitromicina, salbutamol, dolac/tramado, aspirina, ivermectina, claritromicina ótica, síntomas: dolor de garganta e infección local oído, @EnferMemeRia https://t.co/deI6eCP6TS"
1374886418875580422,"@JCYuzuriha Yo no dije corticoides dije anti inflamatorios como Ibuprofeno, Naproxeno o celecoxib? por que les das paracetamol y azitromicina cuando desde el primer síntomas podrías dar cualquiera de esos 3?"
1374751474819993604,"Miovit 3=11.000.000 Inyectadoras 3=1.516.000 
Reduben * Celebrex=8.000.000 
Diclofenac * Tramadol=6.200.000
Notolac o Meloxicam=6.000.000
Total * Informe Médico=32.716.000
Para Infección en una muela=Azitromicina=5.900.000 
Total=38.616.000
Necesito su ayuda yo no puedo gracias."
1362486198527287300,"Rimac le ha enviado a una trabajadora con covid: Azitromicina, celecoxib, ivermectina, Ambroxol y cetirizina y casi no tiene síntomas"
1360217936439488519,"@jrferreira1 @PontesRetorno Viagra
Aciclovir
Azitromicina"
1376611379218673666,"La miltefosina fue administrada junto con terapia antimicrobiana de amplio espectro (pentamidina, sulfadiazina, flucitosina, fluconazol y azitromicina). No funcionó. La paciente continuó empeorando. Una semana después, la paciente entró en coma y al poco tiempo murió."
1372570167474020357,"Pensando en el señor dermatólogo que le ha recetado a mi hermana tetraciclina, azitromicina, clindamicina y anticonceptivos hormonales por el acné (todo al mismo tiempo, en la misma consulta!)"
1358560830443372545,"@Lmariav1 La tetraciclina destruye los dientes. La azitromicina puede afectar el corazón, el acetaminofen es hepatotoxico, y así."
1358556383680069637,"La gente consume tetraciclina, azitromicina y “santemicina” como si fueran dulces. También yodoclorina. 
A pero no le pongan la vacuna porque les da miedo"
1361357684725923840,"@MaritaLozano3 Y xq no dice el hace lobby para Pfizer y moderna, eso no dice, ah! Y q la gente comprara medicamentos COVID sin sustento médico como azitromicina, en las boticas q lo auspicia, dejen de joder + al Peru"
1361357684725923840,"@MaritaLozano3 Y xq no dice el hace lobby para Pfizer y moderna, eso no dice, ah! Y q la gente comprara medicamentos COVID sin sustento médico como azitromicina, en las boticas q lo auspicia, dejen de joder + al Peru"
1367303072180023299,"Efectos adversos de los antibióticos en emojis: 
🤮🤢Tigeciclina
👁️🤯Voriconazol
💪😫Daptomicina
🫀↔️ Azitromicina
🔩😛 Metronidazol
🥵😳 Vancomicina
🫁😰Nitrofurantoina
🤪🤤Fluoroquinolonas
💩🚿Clindamicina
🍼 🤤Amisulprida
🫀🍌Propranolol

#antibiotics #drugs #pharmacology"
1364815938277810180,"Azitromicina
Loratadina
Vancomicina
Amoxicilina
Rifampicina
Ocreotide

No se automediquen, gente https://t.co/j8ciTPKNVP"
1358148542192250880,"Ojalá piensen en esto antes de dejar azitromicina, levofloxacino, ciprofloxacino y demás estupideces que le están dando a neumonías por covid sin evidencia de sobreinfección bacteriana. Peor para los que usan carbapenémicos, vancomicina, piptaz o astreonam. https://t.co/kDjyj0SoHn"
1358777695769886723,"""Yo tomé chocomilk cuando tuve COVID y me curé entonces el chocomilk es un terapéutico exitoso hasta en el 98% de los casos.""

- Así se escuchan/ven al recomendar el dióxido de cloro, ivermectina, azitromicina, demás..."
1376152879657013253,"Los Médicos saben como se cura cualquier Gripe o Influenza, pero se dejaron Sugestionar, por ser Sumisos al Dogma de la O.M.S., y están imposibilitados en recetar y en recetarse ellos mismos Antibióticos como la Azitromicina o la Claritromicina para curarse."
1374227732679299073,@CieloGrigioStop @AlfredoBartoli @beppeferri9649 @rej_panta Nel mio caso curato con una moment 200. Mia madre anziana col cortisone e Azitromicina. Passata come una classica influenza.
1370843045952958467,"Tratamiento 
Terapia percusiva/respiatoria - aclaramiento mucoso.
MNB salinas - aclaramiento mucoso.
Broncodilatador/esteroide en pacientes asmáticos.
Vacunación (influenza, neumococo, HiB)
Antibióticos azitromicina/amoxiclav (en exacerbaciones) 
*Tratar causa base"
1361351358750859270,"@pablonunezcambo @Nuncaestanto @Salle2024 @sallelorier influenza, predisponen a los pacientes a las coinfecciones y estas conducen a un aumento de la gravedad y la mortalidad de la enfermedad. Se han empleado numerosos tipos de antibióticos como la azitromicina para la prevención y el tratamiento de la coinfección bacteriana y las m"
1358908140172046337,"@FRANCIS_6ta_Cta ¿Como preventivo? ""Los antibióticos como la azitromicina no actúan para combatir resfriados, influenza u otras infecciones virales. Usar antibióticos cuando no son necesarios aumenta el riesgo de contraer una infección más adelante, que se resista al tratamiento con antibióticos."
1357174620743491585,"@rikdurst @telediariomty La dra me dijo q lps 1eros 5 dias son los q debes actuar al presentarse un sintoma y como la influenza/resfriado/covid se confunden me trato como si tuviera principios d covid fueron 4 uno era pa desinflamar y tos y estos 2 : Azitromicina y ivermectina
PERO EL DR es quien dice"
1356375290344308738,"@doctormacias #Reportaje | Una terapia de combinación de ivermectina-azitromicina-colecalciferol podría mitigar la progresión del covid-19 sin efectos adversos significativos, señala un estudio. | Por Gabriela Sotom Mayor (@gsotomayorgva)

https://t.co/PLGXqRCaar"
1355951065393487872,"@drmonteverde Leí que combinada con azitromicina y colecalciferol en la etapa temprana de la enfermedad dio buenos resultados. (Es lo que tomamos nosotros y afortunadamente no tuvimos ninguna complicación) 👍🏻
https://t.co/G0EDOhPQU2"
1355909025070776323,"#Reportaje | Una terapia de combinación de ivermectina-azitromicina-colecalciferol podría mitigar la progresión del covid-19 sin efectos adversos significativos, señala un estudio. | Por Gabriela Sotom Mayor (@gsotomayorgva)
https://t.co/KmYNWkBjFX"
1355692282960359425,"#Reportaje | Una terapia de combinación de ivermectina-azitromicina-colecalciferol podría mitigar la progresión del covid-19 sin efectos adversos significativos, señala un estudio. | Por Gabriela Sotom Mayor (@gsotomayorgva)
https://t.co/SCTGnHA0rB"
1374962068433076226,"Tratamiento de la encefalitis amebiana granulomatosa:
Miltefosina,Pentamidina.
Fluconazol o los fármacos relacionados voriconazol o itraconazol (antifúngicos)
Anfotericina B (un fármaco antifúngico)
Azitromicina o claritromicina (antibióticos)@DanielUribeF https://t.co/FiWJZ6GlFL"
1374182137683968000,"imagínense tener que aguantar gente intensa queriéndose llevar azitromicina YYYY el alprazolam porque el paciente no puede dormir y no tienen récipe para ninguno

truly a nightmare"
1370969808146210818,"""Inicia tratamiento en casa con Oseltamivir, aciclovir, Lopinavir/Ritonavir, Amantadina, Levofloxacino, azitromicina, aspirina, ceftriaxona, vitamina D, dexametasona. ¿Es en serio?¿A un año ?¿Poco les importa o les importaron sus pacientes? Así se joden https://t.co/0S0imtZYAz https://t.co/ncutcOHZHy"
1364809300271529985,"@KassandraIrelia Loratadina
Azitromicina
Urapidil
Racecadotrilo
Ambroxol"
1364758669636734977,"@DRLOVEMX Ketorolaco
Ambroxol
Ranitidina
Ibuprofeni
Naproxeno
Azitromicina

Jajaja todos tomados por mi 🤣"
1362486198527287300,"Rimac le ha enviado a una trabajadora con covid: Azitromicina, celecoxib, ivermectina, Ambroxol y cetirizina y casi no tiene síntomas"
1360188555004440579,"@bebi_39478 Gracias 😉. Tomé jarabes (primeros días Ambroxol, al final Dextrometorfano), prednisona, acetaminofén, Isoprinosine, VitC, Loratadina, Azitromicina (tb tenía contemplada Levofloxacina por si había complicación x neumonía, pero no fue necesario), inhaladores Beclate + Salbutamol."
1359870058613374977,"@CubaLiborio @DiazCanelB @cubadebatecu @Granma_Digital @FinlayInstituto Justo ayer le mandé a mis padres en 🇨🇺 2 paquetes de 1.5 Kg con ibuprofeno, paracetamol, amoxicilina, cefalexica, azitromicina, aspirinas de 100 mg, espironolactona, entre otros. Y mi mamá me sigue diciendo que 🇨🇺 le va a dar una lección al mundo con su Soberana 02 (soberana 💩)."
1359488301032484864,"La donación consiste en 1.000 unidades de Azitromicina de 500mg, 10 bastones, 10 camas hospitalarias, 300 unidades de ciprofloxacina de 200 mg, 10000 unidades de espironolactona de 25 mg, 500 frascos de multivitaminas prenatales, 600 frascos de vaselina, 500 unidades de…"
1356799565056376832,"No puedo creer que una de las especialistas de mi rancho anda recetando Ceftriaxona, Azitromicina, Ivermectina, Dexametasona, y convence a los familiares de que es un tratamiento de primera línea solo porque les da edoxaban, que entre más caro el tratamiento es mejor. 🤦‍♀️"
1376593136105971716,"Prescripciones conocidas para COVID-19 en cualquiera de sus fases (AUSENTE, asintomática, sintomática de diferentes gravedades): 
- Ivermectina
- Cloroquina 
- Vit. A, C y D. 
- Zn
- Hidrocortisona (haya o no SIRS o sepsis)
- Azitromicina
- Antivirales 
- Plasma de diagnosticados"
1375785820691562498,"@RPPNoticias Y justo el MINSA dice YA NO TOMEN IVERMECTINA, sabiendo q la ivermectina es antiviral, igual q la azitromicina, el aciclovir, etc; el MINSA promueve 3ra ola"
1375649624036405251,"@droscarnoguera Sería tenáz asegurar esto.Pero entre la cantidad de fármacos indicados estaba ( ivermectina, aspirina, azitromicina, ibuprofeno, malojillo, ect  y aciclovir llegué a ver en un recipe.Una familia en Maturín tomó ivermec dos en UCI. Malas condi de otros fami"
1374503004569673738,"@Andr31347457 @ONPE_oficial Yo también tengo mi mamá con diabetes, y ya contuvo cov-19. 
Tomó ""Azitromicina"" y ""clorfenamina"", y se sano  muy rápido."
1371626592410206208,"De lejitos,por favor. Que Síntomas  tienes? Alguien tiene covid en tu casa? Y le dije si,su esposa. Y ella : Ah, si seguro tienes covid, toma paracetamol, ivermectina, clorfenamina y azitromicina. 14 días  de aislamiento y nada mas, siguiente...🙂 NI SIQUIERA LE SACARON LA PRUEBA"
1371086163449147395,"Azitromicina
Colimicina
Tobramicina
Enzimas pancreáticas
Simbicort, antiguo Ventolin
Eklira, bromuro de aclidinio
Suero hipertónico
Pulmozine
Vitamina a+e
Allopurinol para ácido úrico
Omeprazol
Paracetamol 1g si dolor
Cada día...
Pero... Ay no que me da trombosis la vacuna..."
1370969808146210818,"""Inicia tratamiento en casa con Oseltamivir, aciclovir, Lopinavir/Ritonavir, Amantadina, Levofloxacino, azitromicina, aspirina, ceftriaxona, vitamina D, dexametasona. ¿Es en serio?¿A un año ?¿Poco les importa o les importaron sus pacientes? Así se joden https://t.co/0S0imtZYAz https://t.co/ncutcOHZHy"
1370729574082830339,"#Disponibles #sabado
💊AZITROMICINA 500MG
AZITROMICINA SUSPENSIÓN.
💊LEVOFLOXACINA 500MG.
💊CEFADROXILO 500MG.
CEFADROXILO SUSP.
FULGRAM 875mg-125mg.
FULGRAM 600mg-42.2mg.
💊ÁCIDO ACÉTILSALICILICO 100MG.
💊IVERMECTINA 6mg.
DEXAMETASONA 8mg.
Ampollas"
1366393206762569730,"@AquiEntreNosAM aquí en Tlaxcala el SESA aplica el tratamiento TNR4 que consiste en Ivermectina, Montelukast, Ácido Acetilsalicílico y Azitromicina y este tratamiento ha dado excelentes resultados en la recuperación del Covid y en lo particular a una servidora."
1365766659072548868,"@Gab_Muffin Si tome 4 pastillas en 2 semanas y después la Azitromicina, paracetamol,loratadina, ácido acetilsalicilico, salbutamol, vitaminas y de pasadita lo mío Metformina y Gliblenclamida. Un buen cóctel jejejeejej.  Y eso que fue Leve :)"
1364026274935541760,"Otro caso de COVID que se complica, un conocido del trabajo, le dieron ivermectina y azitromicina. Días después le dieron los anti-inflamatorios. Afectación en pulmón. No le dieron zinc
Debieron darle clorfenamina compuesta y anti-inflamatorios desde el principio."
1363644135190777858,"@AlonsoSotelo97 @jjchamie Artículo científico ""Efectividad de una terapia multidroga consistente en ivermectina, azitromicina, montelukast y ácido acetilsalicílico (aspirina) para prevenir la hospitalización y la muerte entre los casos ambulatorios de COVID-19 en Tlaxcala, México""
https://t.co/rMXOYNmTrB"
1362081357585936385,"📹 l El objetivo de este estudio fue evaluar la efectividad de una terapia multifármaco que consiste en Ivermectina, Azitromicina, Montelukast y Ácido Acetilsalicílico para prevenir la hospitalización y muerte entre los casos ambulatorios de COVID-19. https://t.co/nQW4oXJ8kH"
1361069608829132800,"Otra cosa: no se hagan los que saben más que el médico: ""oiga dr, a mi prima le mandaron ivermectina, a mi Maredom le mandaron hidrocortisona, oiga doc y no me va a mandar azitromicina??? Doc, mándeme un suerito para limpiar el hígado"" (hpta 🤬)"
1360224028968026112,"Efectividad de una terapia multifármaco consistente en ivermectina, azitromicina, montelukast y ácido acetilsalicílico para prevenir la hospitalización y la muerte entre los casos ambulatorios de COVID-19 en Tlaxcala, México."
1360217936439488519,"@jrferreira1 @PontesRetorno Viagra
Aciclovir
Azitromicina"
1359922059527081984,"#EsNoticia👉 El kit contiene medicamentos como Ivermectina, Azitromicina y Ácido acetilsalicílico, así como un Oxímetro y cubrebocas KN95

https://t.co/kHSwn8pSgu"
1359195782285389824,"@qtf En el edo de Tlaxcala, hay un tratamiento (TNR4) Consiste en Melatonina, Zinc, Vitamina “D” y Ácido Acetilsalicílico, mientras que el tratamiento intensivo incluye Ácido Acetilsalicílico, Montelukast, Ivermectina y Azitromicina y esta avalado por el SESA estatal @goliveros"
1358242562864209921,"@doc_eva @monteror32 El kit que entregan trae ivermectina, paracetamol, ácido acetilsalicilico y AZITROMICINA, con el peligro que puede causar ese medicamento. Creo que son unos irresponsables."
1357735931365765122,"@Maritza79659353 Atacar eso de una vez, ácido acetilsalicílico o aspirineta,  ibuprofeno,  antigripales,  y azitromicina,  además ayuda mucho eucalipto!"
1370358367504457731,"A lista de medicamentos contempla azitromicina (10k cápsulas), nimesulida (24,6k), prednisona (28k), hidroxicloroquina (3,2k), ibuprofeno (33,5k), Dexclorfeniramina (7,75k frascos)"
1364746106945613831,"díganme un nombre de medicamento por cada letra de su nombre:

fentanyl 
rivotril
azitromicina
naproxeno
carbamazepina
irbesartan
sertralina 
clonazepam
albendazol

xq sabía tanto wtf https://t.co/bqV0kT2dMn"
1371631191879778305,"Porque ni se notaba fueron pastillas 🙂 amoxicilina +ac. Clavulánico, más azitromicina, atorvastatina, acetilcisteina, aspirina... la desesperación x ver a mi abue mejor me hizo ir a la farmacia a tirarme 3l poco dinero q nos quedaba la vdd solo queria q esto termine."
1365077855651168264,"Transcribo la fórmula:
- Advil Max 1 tab c/8 hrs x 7 días
- Azitromicina 500 mg c/24 hrs x 6 días
- Quanox (Ivermectina) 56 gotas c/24 hrs x 3 días 
- Colchicina 0.15 mg c/12 hrs x 15 días
- Cardioaspirina 100 mg c/24 hrs x 30 días
- Atorvastatina 40 mg c/24 hrs x 30 días"
1364773083354169344,"@DRLOVEMX Azitromicina, Betametasona, Indometacina, Gatifloxacina, Amlodipino, Ibuprofeno, Levotiroxina."
1364432277476933634,@carlosnahonGYE Azitromicina y Hidroxicloroquina 6 días la Heparina 20 días con descartable de 5 y la Atorvastatina un mes después baja a la de 5mg hasta completar el mes midase el Dimero d y la saturacion es mi consejo con eso me recupere no se si le ayude y pídale a Dios misericordia
1360629265440661507,@jageriana @EsSaludPeru @Minsa_Peru @congresoperu Y atorvastatina de 20 todo eso durante 15 días menos la hidroxicloroquina esa con la azitromicina durante 5 días la azintromicina dos diarias
1374745342986575875,"@ale_arellano Esa enfermedad es perfectamente tratable con los medicamentos adecuados: Hodroxicloroquina, Ivermictina y los antiobiótios de rigor: azitromicina y ampicilina. 
En caso de asfixias: corticoides. 

Lo ULTILO que se debe hacer es sucumbir a la esclavitud de la máscara."
1369863149424439298,"@SOSDonaciones 
Para 3 pacientes(Madre, Abuela e hija) hospitalizadas con Covid19 en SJM se necesita: 1/2
-LEVOFLAXACINA Ó CLORHIDRATO DE CIPROFLOXACINA
ANTACILYN ó AMPICILINA - SULBACTAM ó UNASIN.
-AZITROMICINA
-DEXAMETAZONA. 
-ASPIRINA
-VITAMINA *C* 
-VITAMINA D"
1369861300109606912,"@BuscandoMedicin Para 3 pacientes(Madre, Abuela e hija) hospitalizadas con Covid19 en SJM se necesita: 1/2
-LEVOFLAXACINA Ó CLORHIDRATO DE CIPROFLOXACINA
ANTACILYN ó AMPICILINA - SULBACTAM ó UNASIN.
-AZITROMICINA
-DEXAMETAZONA. 
-ASPIRINA
-VITAMINA *C* 
-VITAMINA D"
1369860581025603587,"@drodriven2 @ViceVenezuela @NicolasMaduro Para 3 pacientes(Madre, Abuela e hija) hospitalizadas con Covid19 en SJM se necesita: 
-LEVOFLAXACINA Ó CLORHIDRATO DE CIPROFLOXACINA
ANTACILYN ó AMPICILINA - SULBACTAM ó UNASIN.
-AZITROMICINA
-DEXAMETAZONA. 
-ASPIRINA
-VITAMINA *C* 
-VITAMINA D"
1369852744916492296,"@sebuscasedona @DonaMed_VE Para 3 pacientes(Madre, hija y abuela) hospitalizadas con Covid19 En SJM se necesitan:LEVOFLAXACINA Ó CLORHIDRATO DE CIPROFLOXACINA
ANTACILYN ó AMPICILINA - SULBACTAM ó UNASIN.
-AZITROMICINA
-DEXAMETAZONA. 
-VITAMINA *C* 
-VITAMINA *D*
-ZINC (75MG)"
1367453867055669257,"Las consecuencias del uso indiscriminado de antibióticos por la automedicación, gracias a esa gente que le pica la garganta, gripe o tiene un malestar y se lanza par de amoxicilinas, azitromicina, penicilina y/o ampicilina: https://t.co/OsbRP2ppnc"
1365070990858928130,"@drantonioquispe @WaykaPeru bueno, yo seguí dos recetas que al parecer me ""salvaron"", primero 5 ampollas de ampicilina para controlar una amigdalitis luego lo que manda el minsa: ivermectina 3 pastillitas y 10 de azitromicina. Sobreviví"
1364820829637283844,Metronidazol Azitromicina Rifampicina Imipenem Amoxicilina Nitrofurantoina Ampicilina https://t.co/U7L31lw5Bn
1364819427456352256,"Ampicilina
Loratadina
Epinefrina
J?
Atropina
Nitrofurantoina
Dopamina
Ranitidina
Azitromicina https://t.co/brIQ2l9XYH"
1361858022272888834,@MechadaCarne Envíalos a comprar azitromicina... Ampicilina no hará nada...
1360202849641259011,"Buenos días. El mensaje del día es que menos del 3% de los pacientes COVID necesitan antibióticos. 
Si se se toman ampicilina y azitromicina, las únicas bacterias que les quedarán en la flora respiratoria serán multirresistentes que les darán una neumonía intratable si van a UCI https://t.co/4Xd5NbeEqT"
1357904066077208578,"🤱🏻❤️NO SUSPENDER LACTANCIA MATERNA CON LOS SIGUIENTES MEDS:
-Amoxicilina
-Ampicilina 
-Azitromicina 
-Cefaclor
-Dicloxacilina
-Eritromicina 
❤️❤️❤️❤️❤️❤️"
1356280220127412228,"@elizbetras @doctormacias Mi hermana oxigenaba 95, su fiebre era intermitente y consideró que haberle indicado dexa en nebulizaciones y dexa IM fue una sobrecarga excesiva, manejarla con azitromicina, ibuprofeno, ampicilina, paracetamol, y al día 5 cambiarle a levofloxacino...¿.....?"
1376593136105971716,"Prescripciones conocidas para COVID-19 en cualquiera de sus fases (AUSENTE, asintomática, sintomática de diferentes gravedades): 
- Ivermectina
- Cloroquina 
- Vit. A, C y D. 
- Zn
- Hidrocortisona (haya o no SIRS o sepsis)
- Azitromicina
- Antivirales 
- Plasma de diagnosticados"
1375657106813153284,"Tratamiento impétigo ampolloso:
🟠Remoción de costras con paños húmedos
🟠Mupirocina o retapamulina

Casos severos:
🔵Dicloxacilina, cefalexina, azitromicina, amoxicilina-clavulanato

Prevención:
🔴Antibiótico triple (bacitracina, polisporina y neomicina) en sitios traumatizados"
1375401164934672393,"@joycediaas_ Invermectina,  hidroxicloroquina,  azitromicina e prednisolona me salvaram. TRATAMENTO PRECOCE SALVA"
1375302115992739840,"Ivermectina dolex multisintomas ibuprofeno azitromicina 
Bromuro de ipratropio salbutamol prednisolona dexametasona un día uno me dijo doxiciclina 😒😒😒😒 https://t.co/ee4AsQUszE"
1373459065632919558,"@Gabipallares Yo en septiembre , con tratamiento.medico adecuadodo (ivermin/azitromicina/n-acisteina 600mg/ prednisolona) y tomar bastante agua calientes y suero oral y llevando el reposo y la dieta uno va bien"
